idx,accelX_g,accelY_g,accelZ_g,magX_uT,magY_uT,magZ_uT,gyroX_dps,gyroY_dps,gyroZ_dps,gyroX_deg,gyroY_deg,gyroZ_deg,temp_C,humidity,pres_Pa,alt_m
108731,-0.397,1.635,-0.65,-56.5,-86.2,25.2,101.125,150.688,359.75,111.683,12.724,186.431,29.995,6.98,70223.04,3368.92
108732,-0.009,1.399,-1.005,-82.8,-69.8,26.5,299.125,444.688,125.438,125.708,0.292,193.013,29.998,6.94,69498.99,3467.65
108733,0.297,1.118,0.308,-72.4,-67.6,-8.3,397,330.875,66.688,74.584,-14.345,169.436,30.002,6.92,69654.25,3446.43
108734,0.295,2.637,0.6,-68.9,-86.9,7.7,388.062,194.125,216.562,77.177,-6.22,155.757,29.999,6.91,70048.25,3392.69
108735,0.088,-0.019,0.697,-79.7,-81.1,16.8,3.875,-66.188,10,-1.524,-7.182,135.29,29.995,6.98,70035.98,3394.31
108736,-0.183,1.011,-0.555,-62.4,-85.8,25,-67,-547.125,-249.812,118.777,9.038,194.436,29.998,6.96,70524.83,3328.19
108737,-0.361,2.893,-0.28,-46,-80.4,-7.7,-428.062,-555.5,78.438,95.531,7.083,195.541,29.998,6.98,70291.35,3359.72
108738,0.362,0.321,-0.597,-86.2,-65.5,10.4,167.812,-445.188,15.125,151.738,-28.1,222.733,30.003,6.91,70142.5,3379.94
108739,0.2,1.645,-0.492,-78.3,-80.2,26.3,22.938,46.875,-420.688,106.652,-6.648,178.135,30.008,6.96,70343.12,3352.83
108740,-0.028,1.453,-0.695,-50.3,-86.2,23.2,167.688,141.188,-441.438,115.556,1.007,197.412,30.001,6.88,69922.83,3409.77
108741,-0.156,0.606,-0.627,-39.2,-69.4,28.5,21.062,174,-348.75,135.953,10.156,210.667,30.003,6.96,69828.95,3422.59
108742,0.671,-0.141,-1.012,-72,-60.2,33.4,74.25,733.438,-67.875,-172.094,-33.311,234.064,30.008,6.96,69848.11,3420.02
108743,-1.083,0.058,0.335,-54,-59.4,-16.2,97.25,751.625,-252,9.76,72.591,126.309,29.995,6.98,70175.99,3375.3
108744,-0.506,0.924,0.018,-29.4,-70.7,-3.5,314.438,87.188,108.812,88.911,28.674,182.067,29.976,6.92,70218.12,3369.39
108745,-0.61,0.958,0.205,-37.1,-83.1,11,125.188,-18.938,158.188,77.929,31.897,158.981,29.955,6.98,70296.14,3358.59
108746,-0.643,0.481,-0.197,-47,-87.7,6.7,-166.125,-144.75,104.75,112.281,51.046,195.953,29.931,7.01,70560.6,3322.63
108747,-0.581,1.545,0.297,-60,-79,-8.7,-230.875,-91.75,244.25,79.129,20.26,175.659,29.912,7.09,70306.34,3356.73
108748,0.232,1.013,0.551,-73.3,-67.9,-7.1,149.125,34.688,278.125,61.44,-11.386,156.183,29.9,7.03,70730.31,3299.48
108749,0.133,1.665,0.059,-75.6,-73.1,-5.3,344.75,134.625,187.062,87.986,-4.555,182.246,29.934,7.06,70995.96,3264.25
108750,0.052,1.435,-0.216,-65.7,-84.9,1.1,353.375,473.562,116.75,98.55,-2.042,190.43,29.943,7.02,70890.27,3278.49
108751,0.109,1.218,0.164,-70,-88.1,16.3,342.438,279.375,162.312,82.333,-5.083,155.829,29.959,6.99,70908.02,3276.29
108752,0.65,1.627,0.153,-81.8,-69.4,26.3,416.562,156.812,137.125,84.62,-21.691,147.534,29.963,7,70577.17,3320.75
108753,0.454,0.729,0.493,-84.1,-58.2,5.6,224.688,263.625,93.812,55.94,-27.28,145.454,29.969,6.97,70542.75,3325.46
108754,0.19,0.826,0.602,-69.6,-62.6,-13.2,177.312,81,57.375,53.896,-10.549,155.575,29.973,7.04,70851.67,3283.98
108755,0.285,0.903,0.341,-68.7,-73.7,-11.4,189.375,46.938,18.312,69.329,-16.455,161.247,29.964,7.06,71179.84,3240.04
108756,0.254,0.714,0.238,-65.7,-82.2,-6.5,94.312,61.062,30.25,71.565,-18.622,151.621,29.963,7.04,71276.33,3227.17
108757,0.189,0.431,0.251,-62.9,-83.2,-3.5,-13.188,-0.438,-32.5,59.824,-20.779,130.1,29.954,7.02,71356.45,3216.42
108758,0.126,1.16,0.241,-56.8,-82.2,-7.7,-80.75,-17.188,-177.375,78.264,-6.064,169.132,29.968,7.02,71405.89,3210
108759,0.116,0.865,0.192,-48.9,-77,-11.1,-16.125,43.625,-31.812,77.464,-7.469,171.298,29.973,7.01,71421.21,3208.02
108760,0.099,1.607,-0.084,-49,-83,-4.9,185.062,184.812,257.312,92.989,-3.504,191.874,29.974,6.98,71473.8,3201.06
108761,-0.264,0.46,0.449,-64.8,-88.9,12.2,200.625,295.25,155.5,45.677,22.299,138.775,29.976,6.93,71313.69,3222.34
108762,0.692,0.858,0.003,-75.3,-84.9,18.7,318.062,179.75,35,89.804,-38.889,105.731,29.969,6.87,71405.31,3210.09
108763,0.529,2.069,-0.213,-82.5,-72.2,25.8,457.75,250.75,22.5,95.871,-14.269,163.473,29.954,6.87,71241.55,3231.71
108764,0.528,1.929,0.109,-84.8,-65.9,22.1,420.5,67.875,-287,86.756,-15.288,158.289,29.968,6.83,71065.59,3255.31
108765,0.378,2.653,-0.362,-77.2,-80.8,21.5,405,209.438,-358.312,97.773,-8.03,170.911,29.971,6.77,71018.23,3261.68
108766,-2.815,2.306,-0.849,-32.4,-78.6,7.6,-158.625,-1459.688,-115.75,110.212,48.875,194.25,29.968,6.81,70877.34,3280.49
108767,-1.211,1.201,-1.548,-66.9,-77.9,33.2,-172.375,-1250.875,-153.688,142.183,31.721,203.26,29.949,6.75,71344.01,3218.02
108768,-1.528,0.322,-0.421,-64.4,-82.4,-2.7,-33.375,-1195.062,96.688,142.56,70.882,225.287,29.938,6.84,71586.75,3185.71
108769,-1.119,0,-1.36,-48.1,-80.2,27.9,62.938,-1110.688,40.062,180,39.468,235.623,29.934,6.89,71365.99,3214.94
108770,-1.329,0.457,-0.249,-68.2,-77.2,-6.5,-83.875,-1090.5,-91.062,118.585,68.629,206.62,29.935,6.84,71191.19,3238.21
108771,-0.057,0.949,-0.928,-67.5,-84.3,27.8,-247.562,-785.062,112.875,134.374,2.442,208.888,29.938,6.91,71458.84,3202.66
108772,-1.125,0.281,-0.455,-46.7,-87,15.6,-27.938,-625.625,15.25,148.283,64.587,221.901,29.933,6.98,71492.75,3198.11
108773,-0.5,0.794,0.36,-59.2,-85.1,-1.4,-115.562,-425,231.312,65.614,29.807,159.421,29.942,6.97,71387.05,3212.23
108774,0.565,0.57,0.288,-85.1,-72.9,20.8,244.25,-373.562,192.25,63.2,-41.507,117.541,29.945,6.98,71205.26,3236.44
108775,0.678,0.615,-0.386,-70.3,-63,33.1,173.438,-134.938,-279.312,122.087,-43.066,241.813,29.946,6.96,71704.38,3170.23
108776,0.16,0.591,-0.318,-74.7,-71.3,32.7,-10.375,224.312,-334.312,118.278,-13.405,185.221,29.944,7,72290.34,3093.18
108777,-0.262,0.484,0,-74.2,-85.7,17.7,-6.188,414.625,-309.125,90,28.383,170.522,29.938,7.05,72297.16,3092.22
108778,-0.593,1.455,-0.523,-47.8,-88.7,12.8,105.062,455.75,-283.625,109.773,20.994,193.283,29.927,7.05,71870.74,3148.09
108779,0.255,1.268,-0.318,-48.2,-77.4,29.9,65.625,324.812,-323.938,104.088,-11.028,162.153,29.91,7.02,71987.7,3132.52
108780,-0.118,2.634,-0.371,-56.3,-67.3,34.4,116.125,199.812,-462.688,98.014,2.542,157.441,29.953,7.04,71928.34,3140.77
108781,0.037,2.346,-0.091,-72.4,-68.8,33.7,9,224.438,-465.312,92.215,-0.905,156.487,29.954,6.94,72075.09,3121.49
108782,-0.351,1.218,-0.848,-70.8,-83.6,25.6,71.375,294.5,-333.688,124.85,13.318,196.903,29.946,6.93,71849.19,3151.12
108783,-0.045,1.987,-0.462,-54,-85,23.6,77.75,237.688,-390.25,103.079,1.261,176.161,29.861,6.98,72195.11,3104.8
108784,-0.035,1.598,-0.363,-47.4,-72.7,31.8,164,252.25,-278.125,102.803,1.229,163.107,29.914,6.93,72113.18,3116.08
108785,-0.062,1.032,-0.499,-64.9,-63,35.5,118.25,230.938,-233.875,115.801,3.12,176.221,29.961,6.88,72151.06,3111.6
108786,0.442,0.321,-0.402,-85.3,-62.7,21,78.562,353.438,-29.812,141.391,-40.669,231.54,29.967,6.88,72159.62,3110.53
108787,0.586,0.388,-0.03,-78.7,-58,-5.4,10.875,393.312,144,94.454,-56.362,293.008,29.97,6.96,71839.44,3152.66
108788,-0.261,1.513,0.392,-36.6,-58.2,-13.3,-133.938,422.438,314.312,75.46,9.466,177.834,29.965,7.03,71903.19,3144.21
108789,-0.646,0.874,-0.103,-27.1,-69.2,12.8,-249.625,390.312,23.5,96.754,36.298,175.876,29.959,7.01,72137.49,3113.35
108790,-0.306,-0.063,-0.347,-40.5,-67.7,29.7,93.75,131.625,13.875,-169.653,40.947,239.858,29.937,7.08,72220.09,3102.3
108791,-0.66,0.144,-0.051,-32.6,-65,18.7,225.062,-345.438,206.125,109.359,76.935,183.055,29.922,6.99,72179.96,3107.41
108792,-0.47,1.528,-0.074,-25.5,-66.6,6.9,492.312,-15.75,73.375,92.778,17.089,175.243,29.913,7.03,72399.88,3078.54
108793,-0.859,0.619,0.254,-25.5,-67,5.4,333.375,-237.25,56,67.702,52.093,154.214,29.899,6.97,72401.43,3078.19
108794,-0.716,1.13,-0.073,-42.7,-74.9,-11.5,322.062,-535.812,-93.25,93.706,32.314,192.172,29.893,7.05,72557.81,3057.74
108795,-0.034,1.874,0.44,-56.1,-88.4,1.2,150.438,-534.875,-316.5,76.781,1.017,159.638,29.897,7.05,72442.62,3072.8
108796,0.002,1.121,0.194,-46.6,-83.9,-3.9,-15.188,-417.875,-292.062,80.174,-0.098,167.294,29.909,6.98,72817.35,3024.17
108797,-0.008,1.988,0.068,-49.9,-74.1,-14.6,-88.438,-266.812,-338.375,88.032,0.225,193.496,29.913,7.13,72856.67,3019.11
108798,0.101,0.635,0.033,-55.1,-62.5,-16.8,-152.5,128.25,-217.312,87.01,-8.979,196.88,29.921,7.04,72358.72,3084
108799,-0.555,0.23,0.431,-31,-53.2,-6.6,-159.438,242.5,-33.875,28.099,48.633,134.896,29.931,7.1,72235.54,3100.21
108800,-0.253,0.172,0.078,-29,-51.1,2.1,-172.5,-39.125,2.875,65.556,53.261,156.851,29.908,7.12,72465.41,3069.94
108801,-0.671,-0.334,0.287,-31.4,-53.3,-8.9,230.562,-212.938,-0.688,-49.316,56.716,74.246,29.878,7.11,72389.67,3079.52
108802,-0.547,0.877,0.142,-48.8,-68.3,-17.6,359.625,-195.062,-215.062,80.776,31.586,184.687,29.865,7.04,72875.81,3016.15
108803,-0.624,2.628,-0.086,-48.4,-84.3,-3.2,417.438,-237.688,-350.25,91.872,13.342,185.113,29.862,7.13,72464.75,3069.56
108804,-0.444,0.801,0.23,-30.3,-74.6,2.8,316.062,-211.125,-283.25,73.962,28.041,158.804,29.858,7.13,72354.36,3083.93
108805,-0.566,0.889,0.574,-28.3,-61.5,-6.5,208.938,-237.375,-303.312,57.16,28.143,151.322,29.853,7.1,72586.98,3053.55
108806,0.091,1.177,0.144,-52.7,-52.4,-16.5,7.812,-303.562,-241.625,83.004,-4.377,191.662,29.834,7.1,72485.18,3066.61
108807,0.358,0.211,0.699,-75.8,-62.1,-7.8,60.812,-183.5,-112.188,16.787,-26.138,134.827,29.81,7.26,73053.39,2992.64
108808,-0.042,1.213,-0.078,-80.7,-73.9,1,231.688,37.562,-265.938,93.683,1.977,182.58,29.754,7.24,73558.23,2927.16
108809,-0.169,2.091,-0.191,-54.9,-89.7,9.4,138.125,156.562,-250.812,95.228,4.598,178.902,29.815,7.26,73239.79,2968.65
108810,-0.092,0.918,-0.502,-41.1,-85.7,7.3,-292.375,350,-139.312,118.645,5.01,215.949,29.847,7.3,73541.18,2930.24
108811,-0.348,0.778,-0.157,-33.8,-78.7,17.5,-252.5,575.188,-312.875,101.42,23.704,178.58,29.863,7.29,73590.19,2924.12
108812,-0.064,1.995,0.095,-34.7,-80.1,12,-398.812,-228.062,189.5,87.283,1.847,157.033,29.876,7.28,73420.59,2945.99
108813,-0.028,0.537,0.234,-63.8,-85.8,0.8,43.25,73.312,423.25,66.425,2.767,152.562,29.875,7.32,73168.89,2978.38
108814,-0.551,0.514,-0.047,-69.7,-75.5,-7.7,5.562,605.938,376.812,95.204,46.875,188.099,29.889,7.26,73340.47,2956.41
108815,-0.684,0.379,0.839,-47.9,-63.9,-16.9,-269.375,-22.25,317.5,24.283,36.612,140.984,29.892,7.23,73156.51,2980.14
108816,0.363,-0.263,0.481,-52.2,-54,-16.8,-90.312,174.688,181,-28.619,-33.52,131.846,29.89,7.23,72778.83,3028.98
108817,-0.871,0.447,0.465,-25.9,-60.1,1.8,186.062,271.812,107.375,43.896,53.479,137.047,29.882,7.25,73175.04,2977.65
108818,-1.074,0.932,0.087,-25,-61.6,3.8,144.625,-117.188,-48.562,84.676,48.913,171.343,29.861,7.22,73074.12,2990.46
108819,-0.79,0.668,-0.349,-26.1,-62.7,6.8,-248.188,430.188,78.812,117.627,46.34,200.86,29.838,7.28,73432.96,2944.03
108820,-0.804,0.95,-0.619,-48,-74.8,32.5,-281.562,487.938,-375.438,123.088,35.357,189.023,29.833,7.35,73481.31,2937.79
108821,-0.674,1.165,-0.232,-51.7,-80.4,29.1,-178.562,-178.125,-379.625,101.273,29.578,171.587,29.821,7.28,73196.25,2974.31
108822,-0.622,0.623,-0.66,-34.3,-79.9,-0.7,-274.75,-344.875,127,136.656,34.423,224.796,29.823,7.33,73479.7,2937.89
108823,-0.204,-0.095,0.011,-51.7,-83.6,-4.7,100.562,108.25,191,-83.53,64.963,14.914,29.821,7.28,74122.55,2855.84
108824,0.014,2.243,-0.066,-66.5,-87.8,7.2,211.312,191.625,317.938,91.695,-0.349,176.011,29.81,7.25,73782.22,2899.06
108825,-0.297,0.855,0.121,-74.9,-83.6,20.1,-3.562,-77.25,80.25,81.943,18.963,161.914,29.836,7.31,74189.13,2847.54
108826,-0.253,2.214,-0.065,-77.8,-82.4,15.3,-402.25,-217.312,14.188,91.692,6.512,171.562,29.762,7.4,74251.82,2838.9
108827,-0.048,1.955,-0.011,-81.7,-76.7,14,-360.438,-444.125,116.625,90.315,1.401,170.769,29.853,7.34,73645.74,2916.91
108828,0.551,0.59,-0.702,-73.8,-75.9,30.7,-130.438,-321.625,33.125,139.921,-31.017,235.875,29.861,7.31,73719.68,2907.53
108829,-0.347,0.362,-0.74,-52.3,-83.9,27.5,-250.312,-340.312,-41.562,153.921,22.872,221.258,29.859,7.43,74423.02,2818.14
108830,-0.498,2.444,0.037,-55.2,-82.7,-5.2,-453.438,-503.188,113.312,89.131,11.511,183.198,29.853,7.37,74190.73,2847.49
108831,-0.482,1.329,-0.511,-84.4,-62.3,26.6,-150.562,-952.312,163.75,111.043,18.702,178.616,29.861,7.34,73830.04,2893.44
108832,-1.726,0.58,-0.948,-27.1,-69.4,-1.1,107.125,-996.625,102.312,148.544,57.226,233.438,29.852,7.34,73941.43,2879.16
108833,-0.217,0.272,-0.469,-85.4,-67.4,11.6,-59.062,-960.25,113.75,149.884,21.764,208.773,29.846,7.28,73838.68,2892.2
108834,-1.265,-0.427,-1.456,-31.2,-63.1,20.4,35.125,-839,-70.438,-163.675,39.815,249.228,29.849,7.31,73650.33,2916.29
108835,-0.37,0.082,-0.583,-24.2,-59.9,4.2,149.188,288.438,58,171.991,32.155,245.195,29.815,7.28,73971.61,2874.97
108836,-0.334,1.093,-1.039,-47.1,-68.9,33.8,-73.938,449.188,232.562,133.558,12.478,200.399,29.795,7.34,73819.68,2894.14
108837,0.415,0.312,-0.382,-75.2,-77.7,27.9,-7.062,243.062,-143.062,140.703,-40.069,254.254,29.797,7.38,74230.79,2841.89
108838,0.601,1.287,-0.468,-70.1,-77.9,29.7,324.312,-63.875,-148.812,109.959,-23.7,177.526,29.804,7.42,74239.16,2840.89
108839,-0.061,0.414,-0.641,-58.7,-62.1,34.6,112.062,-148.625,-204.75,147.164,4.606,207.737,29.812,7.39,74137.32,2853.88
108840,-0.083,0.746,-0.42,-48.3,-69.5,32.1,-302.438,-27.5,-175.812,119.372,5.538,186.294,29.814,7.48,74789.74,2771.53
108841,-0.199,0.534,-0.224,-52.7,-84.3,22.4,-316.5,509.125,-248.875,112.806,18.972,188.773,29.83,7.52,74584.16,2797.54
108842,-1.099,1.033,-0.752,-49.6,-84.1,23.2,60.875,906.938,-415.688,126.082,40.699,198.72,29.759,7.45,74321.48,2830.05
108843,-0.154,2.475,-0.409,-75.9,-71.9,29.6,535.062,446.312,-178.562,99.382,3.518,167.732,29.844,7.52,74473.35,2811.65
108844,0.347,2.768,0.013,-87.7,-64.1,18.4,565.125,53,-144,89.737,-7.155,166.694,29.833,7.48,74396.92,2821.2
108845,-0.107,3.264,-0.509,-75.1,-76,27.5,295.5,-115.438,-553.5,98.872,1.862,168.746,29.831,7.5,74189.27,2847.48
108846,-0.025,1.602,-0.524,-46.9,-75.5,29.7,31,99.812,-503.688,108.12,0.863,174.367,29.842,7.49,74241.51,2840.95
108847,0.028,3.067,-0.302,-43.5,-65.7,32.3,-175.938,132.062,-524.312,95.617,-0.526,149.043,29.848,7.46,74877.31,2760.85
108848,0.088,0.933,-0.75,-57.6,-68,34.9,43.125,194.875,-279.75,128.777,-4.198,196.487,29.833,7.47,74740.58,2777.88
108849,-0.228,0.775,-0.578,-63.9,-62,36.5,105.75,-56.312,92.625,126.708,13.293,185.663,29.854,7.45,74394.01,2821.76
108850,-0.436,0.161,-0.565,-48.9,-57.2,32,-14.438,-241.5,33.438,164.094,36.592,214.631,29.849,7.45,74369.69,2824.79
108851,-0.794,0.004,-0.363,-28.7,-61.2,15.4,-152.062,-274.625,-27.375,179.384,65.438,246.502,29.816,7.44,74362.82,2825.35
108852,-1.095,-0.403,-0.448,-37.3,-65,28.4,-55.125,653.812,29.875,-138.02,61.175,271.371,29.794,7.45,74723.32,2779.69
108853,-0.091,0.028,-0.734,-85.4,-67,8,-134.938,825.938,-59.188,177.792,7.045,217.755,29.767,7.58,75049.85,2738.51
108854,-0.934,1.444,0.452,-32.3,-72.7,-7.8,172.688,620.312,-19.75,72.617,31.696,167.643,29.756,7.57,75401.23,2694.59
108855,-0.329,1.279,0.043,-37.9,-77.8,21.8,-259.125,410.25,-61.75,88.076,14.419,156.414,29.78,7.59,75478.92,2685.14
108856,-0.52,1.468,-0.111,-52.4,-85.6,20.3,-285.875,577.062,-218.375,94.335,19.462,170.031,29.774,7.63,75328.92,2703.74
108857,-0.473,0.587,-0.074,-44.3,-86,13.5,-239.125,464.938,-201.125,97.207,38.681,178.323,29.795,7.66,75597.27,2670.59
108858,0.206,1.201,0.147,-35.2,-79.3,4.5,-423.938,241.625,-87.188,83.007,-9.655,146.815,29.802,7.56,75465.06,2687.06
108859,-0.322,1.641,0.106,-27.7,-73,2.9,-342.688,344.375,2.625,86.29,11.084,169.513,29.811,7.53,74613.54,2793.66
108860,-0.754,2.197,-0.221,-37.2,-81.9,9.3,-387.625,63.688,301.75,95.733,18.865,179.007,29.815,7.55,75170.61,2723.84
108861,-0.72,0.761,0.096,-55.9,-80.6,-5.8,-246.875,60.5,223.938,82.839,43.191,177.439,29.78,7.55,75380.75,2697.35
108862,-0.162,1.061,0.318,-74.3,-73.7,-4.6,178.875,-257.75,234.938,73.306,8.322,168.703,29.774,7.47,75753.99,2650.99
108863,0.011,0.896,-0.189,-80.3,-80.2,15.6,296.25,13.75,-165.688,101.933,-0.672,180.953,29.778,7.56,75764.88,2649.68
108864,-0.011,1.64,-0.272,-69.2,-85.7,24,143.75,182.125,-124.062,99.429,0.37,172.137,29.79,7.46,75533.02,2678.51
108865,0.067,1.081,-0.303,-63.2,-87,19.1,-100.438,57.938,-186.125,105.631,-3.432,184.994,29.796,7.48,75743.74,2652.45
108866,-0.398,1.6,-0.043,-43.8,-85.5,6.1,-137.875,-18.75,-288.688,91.538,13.974,176.555,29.798,7.45,75599.02,2670.39
108867,-0.65,1.016,-0.027,-28,-71.5,-1.4,-258.938,147.312,-154.438,91.541,32.6,183.063,29.813,7.45,75397.29,2695.58
108868,-0.595,0.656,0.11,-24.4,-58.7,7.1,-265.75,108.312,-82.5,80.455,41.834,163.362,29.817,7.48,75338.14,2702.98
108869,-0.692,0.214,0.282,-25.8,-62,7.2,-227.125,-234.5,78.875,37.154,62.913,126.634,29.811,7.44,75483.39,2684.86
108870,-0.095,0.407,0.544,-34,-71.3,-10.5,5.312,-237.875,255.875,36.82,7.936,128.734,29.813,7.43,75717.73,2655.82
108871,0.248,1.239,-0.039,-57.3,-84.9,-0.7,314.562,-63.688,189.438,91.805,-11.313,184.877,29.815,7.33,75884.93,2635.17
108872,0.259,1.443,-0.339,-68.7,-82.1,27,421.875,304.625,56.75,103.212,-9.901,171.905,29.823,7.35,75510.8,2681.56
108873,0.004,1.893,0.149,-86.3,-62.4,16.4,397.062,422.062,218.375,85.491,-0.118,166.144,29.831,7.31,75333.78,2703.65
108874,0.069,1.512,0.656,-63.2,-55.5,-11.5,211.312,257,368.188,66.547,-2.408,169.257,29.832,7.35,75398.58,2695.59
108875,-0.216,0.676,0.506,-44.9,-70.5,-13.9,164.25,208.312,241.562,53.223,14.329,152.438,29.831,7.38,75835.05,2641.47
108876,-0.331,0.386,0.248,-42.4,-85,3.2,216.438,237.188,52.375,57.323,35.775,147.14,29.838,7.43,76282.38,2586.46
108877,-0.183,0.553,-0.156,-50.5,-82.6,26.1,210.688,368.625,82.25,105.758,17.698,177.933,29.811,7.42,76310,2582.84
108878,0.156,1.511,-0.014,-82.4,-74.9,25,-76.5,400.688,107.125,90.518,-5.901,161.861,29.847,7.41,76186.33,2598.33
108879,0.142,0.976,0.048,-79.1,-74.2,1.7,157.375,353.625,36.625,87.195,-8.297,175.492,29.853,7.38,76321.64,2581.77
108880,-0.053,1.967,0.159,-63.5,-76,-10.3,78.75,354.438,267.25,85.375,1.53,183.614,29.852,7.35,76186.14,2598.39
108881,-0.027,0.772,0.512,-46.7,-77.4,-10.2,113.688,202.812,97.875,56.427,1.689,144.866,29.847,7.38,76333.82,2580.23
108882,0.189,1.633,-0.03,-52,-88.4,6.8,309.188,7.812,142.688,91.062,-6.613,172.904,29.848,7.36,76406.56,2571.32
108883,0.14,1.559,-0.392,-63.2,-83.2,29.3,276.062,343.562,-34.25,104.129,-4.963,171.673,29.85,7.32,76251.82,2590.31
108884,0.155,2,-0.577,-83.8,-72.3,22.2,401.812,495.938,-2,106.089,-4.264,179.049,29.842,7.26,76240.31,2591.65
108885,-0.224,1.978,0.278,-74,-70.5,-6.3,313.188,587.5,199.75,81.997,6.411,177.485,29.848,7.25,76205.9,2595.94
108886,-0.694,0.94,0.48,-41.7,-80,-7.2,42.562,481.125,211.188,62.937,33.324,158.412,29.844,7.21,76255.01,2589.87
108887,-0.431,1.028,0.481,-41.2,-80.5,-2.1,-273.438,190.312,-11,64.912,20.814,153.531,29.86,7.19,75755.92,2651.51
108888,-0.216,1.014,0.428,-32.1,-67.1,-8.7,-64.375,-65.625,-162.562,67.095,11.086,157.654,29.865,7.25,76187.05,2598.39
108889,0.042,0.668,0.591,-40.8,-64.2,-15.9,10.188,-199.625,135.438,48.46,-2.694,141.091,29.857,7.17,76177.48,2599.5
108890,0.047,0.206,0.493,-66.9,-70.1,-12.7,121.688,-378.625,179.562,22.676,-5.012,136.617,29.857,7.16,76192.23,2597.69
108891,0.788,-0.392,-0.137,-85,-71.4,17.6,113.938,-182,-12.25,-109.201,-62.189,203.066,29.854,7.19,76188.25,2598.15
108892,0.489,-0.05,0.075,-82.9,-74.5,9.4,46.438,471.25,-131.812,-33.518,-79.555,137.989,29.853,7.15,76125.87,2605.81
108893,-0.973,1.308,0.037,-48.4,-82.1,-5.1,190.438,631.312,46.188,88.376,36.639,181.805,29.852,7.23,76416.83,2570.1
108894,-0.451,1.357,0.045,-60.3,-87.7,6.5,-170,-159.625,335.875,88.105,18.376,173.676,29.847,7.23,76908.02,2510.15
108895,0.303,1.943,0.036,-86.2,-65.1,12.3,130.125,-107.625,338,88.935,-8.848,169.817,29.843,7.2,76334.08,2580.16
108896,0.767,0.614,-0.249,-83.8,-59.2,3.4,401.375,65.75,39.688,112.068,-49.189,237.253,29.844,7.16,76105.73,2608.21
108897,0.669,-0.046,-0.432,-84,-68.7,7.2,383.25,-107,-43,-173.944,-56.962,236.414,29.849,7.11,75964.62,2625.63
108898,0.569,1.07,-0.089,-80.6,-80.6,13.7,486.938,469.062,-151.562,94.746,-27.929,168.072,29.85,7.21,76320.18,2581.93
108899,0.233,4.028,0.221,-85,-73.3,15.9,590.312,396.75,318.562,86.866,-3.309,166.155,29.855,7.28,76450.31,2566.03
108900,-0.349,2.076,0.325,-64.4,-57,-14.4,100.625,565.5,461.812,81.102,9.441,184.231,29.858,7.33,76226.14,2593.53
108901,-0.596,0.63,0.39,-27.4,-67.8,-3.8,-86.5,213.5,238.812,58.234,38.804,151.069,29.862,7.43,76424.1,2569.29
108902,-0.846,0.019,-0.297,-31.1,-78.6,12.5,174.188,244.875,62.812,176.424,70.643,251.025,29.849,7.37,76846.02,2517.7
108903,-0.329,2.14,-0.399,-44.7,-63.7,30.7,423.25,119.25,196.875,100.564,8.59,161.215,29.855,7.39,76318.9,2582.12
108904,-0.437,0.875,-0.411,-38.3,-55.8,26.1,48.062,-64.875,270.188,115.143,24.329,180.077,29.843,7.45,76469.97,2563.52
108905,-0.587,0.583,-0.341,-30,-68.9,17.7,-87.125,-171.438,200.562,120.31,40.994,196.102,29.824,7.43,77107.71,2485.73
108906,-0.496,0.068,0.053,-32.8,-78.5,6.9,31.562,-213.5,110.25,52.352,80.128,139.577,29.825,7.51,77292.83,2463.35
108907,-0.628,0.745,-0.109,-34.2,-80.2,1.6,200.188,-246.125,-118.312,98.351,39.821,187.425,29.816,7.47,76914.66,2509.09
108908,-0.392,1.43,-0.388,-41.8,-84.5,3.9,386.875,-425.75,160.25,105.199,14.832,196.637,29.813,7.43,77197.7,2474.75
108909,-0.808,1.143,-0.52,-39.8,-82.4,15.6,362.812,-886.5,-101.562,114.473,32.764,194.418,29.844,7.47,77376.49,2453.41
108910,-0.537,1.019,-0.329,-51.4,-73.8,-13.3,-15.938,-659.75,-312.562,107.89,26.627,205.048,29.847,7.5,77299.87,2462.68
108911,-0.043,1.194,0.223,-78.5,-76,2.1,-187.812,-401.25,-297.75,79.44,2.026,168.841,29.852,7.49,77165.2,2479
108912,0.21,1.222,0.16,-68.7,-85.8,7.9,-156,-274.125,-286.375,82.537,-9.663,160.51,29.859,7.49,77335.9,2458.43
108913,-0.09,1.099,0.488,-50,-86.3,-1.8,-122.812,-173.562,-311.438,66.056,4.271,149.108,29.859,7.51,77316.83,2460.73
108914,0.321,0.508,0.385,-47.8,-75,-12.4,-61.5,-27.812,-46.188,52.849,-26.761,109.287,29.818,7.46,77214.52,2472.75
108915,-0.218,1.357,0.554,-42.2,-78.1,-9.8,98.25,144.25,108.125,67.773,8.447,158.847,29.882,7.49,77446.4,2445.29
108916,-0.539,0.89,0.305,-39,-83.5,1.7,96.5,266,-84.125,71.058,29.791,158.478,29.885,7.45,77595.78,2427.33
108917,-0.271,1.835,-0.306,-34.3,-74,22.4,336.812,114.438,-37.875,99.482,8.298,167.591,29.885,7.4,77430.95,2447.17
108918,-0.731,1.414,0.114,-33,-64.5,24,137.312,-163.125,152,85.384,27.259,153.304,29.893,7.37,77386.53,2452.59
108919,-0.734,0.669,-0.133,-28,-74,2.3,-54.625,-506.312,247.25,101.229,47.118,189.509,29.883,7.39,77840.21,2397.97
